id,time_utc,time_dk,price_area,total_load,total_wind,wind_offshore,wind_onshore,solar,exchange_continent,exchange_great_belt,exchange_nordic,exchange_gb,net_exchange,created_at
799220721022203,2025-10-05 02:00:00,2025-10-05 04:00:00,DK1,2309.21,1388.15,42.87,1345.28,9.26,700.59,-77.08,-396.52,92.9,319.89005,2026-08-30 08:43:55.856423
944021233987048,2025-10-05 00:45:00,2025-10-05 02:45:00,DK1,2374.22,1504.4,44.67,1459.73,9.83,710.38,-67.85,-398.15,76.65,321.03003,2026-08-30 08:43:55.856423
539583096752146,2025-10-04 20:45:00,2025-10-04 22:45:00,DK1,2345.9,1372.11,389.15,982.96,10.32,783.48,33.28,-356.11,-58.01,402.63998,2026-08-30 08:43:55.856423
227061476385088,2025-10-04 19:00:00,2025-10-04 21:00:00,DK1,2403.5,1800.63,790.28,1010.35,0.08,551.95,68.67,-209.65,-174.2,236.77002,2026-08-30 08:43:55.856423
188343623769356,2025-10-04 17:15:00,2025-10-04 19:15:00,DK1,2639.29,2386.3699,1017.76,1368.61,0.0,409.28,17.17,-119.33,-254.21,52.90999,2026-08-30 08:43:55.856423
806806586080169,2025-10-04 16:45:00,2025-10-04 18:45:00,DK1,2738.85,2422.18,1134.82,1287.36,1.0,413.36,15.97,-100.37,-250.24,78.71998,2026-08-30 08:43:55.856423
907504845959745,2025-10-04 16:00:00,2025-10-04 18:00:00,DK1,2815.99,1632.83,389.44,1243.39,57.94,674.89,18.29,-149.79,-213.12,330.27002,2026-08-30 08:43:55.856423
178128964614896,2025-10-04 08:15:00,2025-10-04 10:15:00,DK1,2823.39,2171.5,549.63,1621.87,118.6,586.19,12.96,-247.85,-91.88,259.42,2026-08-30 08:43:55.856423
235393024192833,2025-10-04 07:45:00,2025-10-04 09:45:00,DK1,2768.29,2398.66,445.04,1953.62,76.72,533.81,15.73,-269.4,-101.43,178.71,2026-08-30 08:43:55.856423
758815358006806,2025-10-04 06:00:00,2025-10-04 08:00:00,DK1,2559.05,1931.0801,41.02,1890.06,1.06,433.59,42.69,-196.48,-29.8,250.0,2026-08-30 08:43:55.856423
901177683685216,2025-10-04 04:30:00,2025-10-04 06:30:00,DK1,2349.52,2296.8499,27.15,2269.7,0.09,128.11,51.84,-114.18,8.23,74.0,2026-08-30 08:43:55.856423
934111820700916,2025-10-04 02:00:00,2025-10-04 04:00:00,DK1,2459.05,2324.8,38.31,2286.49,0.08,14.6,115.81,-92.37,72.44,110.479996,2026-08-30 08:43:55.856423
214754814318927,2025-10-03 22:45:00,2025-10-04 00:45:00,DK1,2610.89,2721.01,63.81,2657.2,0.02,233.8,137.81,-242.15,-130.69,-1.229995,2026-08-30 08:43:55.856423
4771970904173,2025-10-03 22:30:00,2025-10-04 00:30:00,DK1,2478.33,2518.87,44.81,2474.06,0.02,445.06,87.9,-294.96,-173.66,64.340004,2026-08-30 08:43:55.856423
571971433081904,2025-10-03 20:15:00,2025-10-03 22:15:00,DK1,2605.2,4296.73,1057.48,3239.25,9.69,186.66,51.09,-256.33,-381.77,-400.34998,2026-08-30 08:43:55.856423
32591681430425,2025-10-03 12:45:00,2025-10-03 14:45:00,DK1,2933.45,4266.74,1470.39,2796.35,1083.66,-0.86,39.06,-345.4,-311.73,-618.93,2026-08-30 08:43:55.856423
685026202031814,2025-10-03 07:30:00,2025-10-03 09:30:00,DK1,3162.39,3118.28,1414.79,1703.49,832.87,-54.03,-55.05,197.79,-333.74,-245.03,2026-08-30 08:43:55.856423
400358521172283,2025-10-03 05:45:00,2025-10-03 07:45:00,DK1,3135.72,3098.0,1412.32,1685.68,83.87,-97.59,-91.19,348.88,-221.26,-61.15999,2026-08-30 08:43:55.856423
24647109044884,2025-10-03 04:45:00,2025-10-03 06:45:00,DK1,2905.29,3001.46,1385.38,1616.08,3.2,-170.66,-112.07,354.74,-110.66,-38.650017,2026-08-30 08:43:55.856423
512601458506317,2025-10-02 13:45:00,2025-10-02 15:45:00,DK1,2913.91,1858.89,881.72,977.17,1274.15,-475.24,-112.48,361.75,113.34,-112.63,2026-08-30 08:43:55.856423
144418838922623,2025-10-02 03:30:00,2025-10-02 05:30:00,DK1,2438.54,1485.4401,692.93,792.51,3.52,-517.02,-120.09,415.64,287.46,65.98999,2026-08-30 08:43:55.856423
475644743159781,2025-10-01 22:45:00,2025-10-02 00:45:00,DK1,2531.66,1448.38,702.99,745.39,4.09,-348.56,-125.97,424.41,191.0,140.88,2026-08-30 08:43:55.856423
558739308544537,2025-10-01 21:45:00,2025-10-01 23:45:00,DK1,2441.11,1503.22,710.22,793.0,3.69,-272.0,-116.27,343.29,186.39,141.41,2026-08-30 08:43:55.856423
448523814814675,2025-10-01 20:00:00,2025-10-01 22:00:00,DK1,,1402.03,595.83,806.2,2.29,-420.13,-121.9,399.16,288.31,145.44,2026-08-30 08:43:55.856423
114281164327819,2025-10-01 15:45:00,2025-10-01 17:45:00,DK1,3070.2,527.94,271.87,256.07,305.53,-308.06,-55.8,417.27,288.31,341.72,2026-08-30 08:43:55.856423
427558792574134,2025-10-01 15:30:00,2025-10-01 17:30:00,DK1,3092.74,537.92,265.9,272.02,431.52,-269.66,-113.41,426.9,288.31,332.13998,2026-08-30 08:43:55.856423
532075251206146,2025-10-01 13:15:00,2025-10-01 15:15:00,DK1,2955.19,770.45996,366.5,403.96,1342.6,-267.82,-64.9,427.84,52.72,147.83998,2026-08-30 08:43:55.856423
810592432813496,2025-10-01 12:30:00,2025-10-01 14:30:00,DK1,3096.99,947.43,521.12,426.31,1489.97,-84.39,-15.68,426.38,-208.76,117.55001,2026-08-30 08:43:55.856423
279168370019777,2025-10-01 12:00:00,2025-10-01 14:00:00,DK1,3144.83,964.63,531.05,433.58,1523.23,-27.44,-57.46,427.01,-239.75,102.36001,2026-08-30 08:43:55.856423
147496395602619,2025-10-01 11:45:00,2025-10-01 13:45:00,DK1,3164.92,1022.73004,571.69,451.04,1601.63,1.16,-56.46,421.06,-237.25,128.51,2026-08-30 08:43:55.856423
932902910680693,2025-10-01 11:30:00,2025-10-01 13:30:00,DK1,3177.76,1061.12,593.92,467.2,1584.81,-81.51,-69.48,424.5,-216.06,57.449997,2026-08-30 08:43:55.856423
622104786257634,2025-10-01 11:15:00,2025-10-01 13:15:00,DK1,3194.91,1119.97,629.0,490.97,1682.97,-97.84,-60.42,408.17,-213.68,36.230026,2026-08-30 08:43:55.856423
543808594708114,2025-10-01 11:00:00,2025-10-01 13:00:00,DK1,3191.02,1151.45,663.73,487.72,1765.18,-119.38,-37.13,415.34,-213.68,45.150005,2026-08-30 08:43:55.856423
415240141419600,2025-10-01 09:30:00,2025-10-01 11:30:00,DK1,3250.42,1211.4601,851.78,359.68,1731.63,-137.52,-58.06,369.99,-229.31,-54.900013,2026-08-30 08:43:55.856423
196248914118414,2025-10-01 08:00:00,2025-10-01 10:00:00,DK1,3100.61,839.14,609.32,229.82,1196.84,-231.33,-44.63,427.27,-154.62,-3.310009,2026-08-30 08:43:55.856423
352196255943719,2025-10-01 06:15:00,2025-10-01 08:15:00,DK1,3105.37,1071.83,603.36,468.47,213.85,-474.52,-67.83,426.29,288.3,172.24,2026-08-30 08:43:55.856423
329119973992791,2025-10-01 04:45:00,2025-10-01 06:45:00,DK1,2812.45,1150.26,608.74,541.52,1.31,-376.53,-153.3,427.64,288.3,186.11,2026-08-30 08:43:55.856423
638879559039905,2025-10-01 04:30:00,2025-10-01 06:30:00,DK1,2753.55,1101.2899,555.57,545.72,1.01,-397.19,-144.47,423.24,288.3,169.87997,2026-08-30 08:43:55.856423
492847421829682,2025-09-30 23:45:00,2025-10-01 01:45:00,DK1,2458.42,1177.6799,612.36,565.32,0.97,-245.36,-140.06,280.78,285.81,181.17,2026-08-30 08:43:55.856423
118635472264932,2025-09-30 22:45:00,2025-10-01 00:45:00,DK1,2467.23,1328.2,755.75,572.45,0.87,-200.59,-126.88,219.49,261.51,153.53003,2026-08-30 08:43:55.856423
897466007639492,2025-09-30 21:45:00,2025-09-30 23:45:00,DK1,2421.83,1486.2699,871.04,615.23,1.9,-322.65,-147.4,316.18,256.18,102.31,2026-08-30 08:43:55.856423
170266316771039,2025-09-30 19:45:00,2025-09-30 21:45:00,DK1,2646.85,1598.52,993.76,604.76,2.23,-402.03,-146.65,307.8,283.69,42.809998,2026-08-30 08:43:55.856423
932059388826432,2025-09-30 18:45:00,2025-09-30 20:45:00,DK1,2756.06,1371.02,783.95,587.07,1.95,-439.5,-146.61,386.93,287.68,88.499985,2026-08-30 08:43:55.856423
233132725005993,2025-09-30 16:45:00,2025-09-30 18:45:00,DK1,2938.76,985.98004,490.45,495.53,6.83,-316.98,-133.34,405.49,288.45,243.62,2026-08-30 08:43:55.856423
544852803401987,2025-09-30 16:00:00,2025-09-30 18:00:00,DK1,3001.85,896.79004,427.54,469.25,128.53,-239.99,-112.48,320.8,288.45,256.78,2026-08-30 08:43:55.856423
231062710267786,2025-09-30 15:15:00,2025-09-30 17:15:00,DK1,3039.67,936.05,381.59,554.46,363.65,-286.05,-104.35,321.03,288.45,219.08003,2026-08-30 08:43:55.856423
879373853455305,2025-09-30 05:45:00,2025-09-30 07:45:00,DK1,2999.89,1656.27,886.33,769.94,45.77,-195.39,-148.03,129.76,288.49,74.82999,2026-08-30 08:43:55.856423
428326738075676,2025-09-30 05:00:00,2025-09-30 07:00:00,DK1,2886.96,1486.08,724.84,761.24,2.37,-321.26,-105.85,245.15,288.49,106.529976,2026-08-30 08:43:55.856423
90705932483022,2025-09-30 03:45:00,2025-09-30 05:45:00,DK1,2391.95,1425.38,575.92,849.46,2.81,-371.08,-114.0,229.94,288.49,33.350006,2026-08-30 08:43:55.856423
424383211001222,2025-09-29 18:30:00,2025-09-29 20:30:00,DK1,2731.42,1520.91,773.84,747.07,2.93,-390.56,-87.53,351.64,208.49,82.04002,2026-08-30 08:43:55.856423
669739128742841,2025-09-29 15:15:00,2025-09-29 17:15:00,DK1,3103.67,1130.67,375.04,755.63,381.91,-249.4,-64.94,247.61,288.3,221.56999,2026-08-30 08:43:55.856423
750825544239552,2025-09-29 14:00:00,2025-09-29 16:00:00,DK1,2944.81,1081.01,341.85,739.16,767.16,-164.33,-63.51,162.14,212.18,146.48,2026-08-30 08:43:55.856423
4272004994509,2025-09-29 05:00:00,2025-09-29 07:00:00,DK1,2816.02,1482.68,697.91,784.77,0.81,-327.15,-67.51,208.88,288.49,102.71,2026-08-30 08:43:55.856423
657285224837231,2025-09-29 02:30:00,2025-09-29 04:30:00,DK1,2120.19,1387.06,656.35,730.71,0.37,-323.75,-71.3,202.75,237.22,44.92,2026-08-30 08:43:55.856423
523144120888251,2025-09-28 23:15:00,2025-09-29 01:15:00,DK1,2251.66,1320.2899,782.29,538.0,1.55,-298.19,-56.65,374.69,90.85,110.7,2026-08-30 08:43:55.856423
355465639888261,2025-09-28 17:45:00,2025-09-28 19:45:00,DK1,2556.5,1482.39,691.46,790.93,0.0,39.16,-93.97,340.02,-227.82,57.38998,2026-08-30 08:43:55.856423
547366196206697,2025-09-28 15:00:00,2025-09-28 17:00:00,DK1,2619.11,972.58,373.78,598.8,792.15,-111.8,-24.75,295.58,-33.57,125.459984,2026-08-30 08:43:55.856423
791511571878548,2025-09-28 10:15:00,2025-09-28 12:15:00,DK1,2713.65,1196.72,471.58,725.14,1822.4,111.55,105.35,-63.41,-262.17,-108.680016,2026-08-30 08:43:55.856423
768474043851185,2025-09-28 08:45:00,2025-09-28 10:45:00,DK1,2463.05,1116.8099,509.4,607.41,1588.25,-65.75,67.5,152.51,-262.17,-107.91002,2026-08-30 08:43:55.856423
391515929534060,2025-09-28 01:15:00,2025-09-28 03:15:00,DK1,1985.1,1420.2201,649.46,770.76,0.0,-411.15,-104.36,286.62,252.29,23.399994,2026-08-30 08:43:55.856423
652964857798317,2025-09-27 09:45:00,2025-09-27 11:45:00,DK1,2721.23,2538.0,817.89,1720.11,1357.44,-8.51,112.91,98.7,-381.83,-178.72998,2026-08-30 08:43:55.856423
361850670582838,2025-09-27 04:30:00,2025-09-27 06:30:00,DK1,2139.09,2859.9402,1453.05,1406.89,1.95,-298.36,17.29,236.7,-152.26,-196.62999,2026-08-30 08:43:55.856423
926862113550135,2025-09-27 02:45:00,2025-09-27 04:45:00,DK1,2044.04,2702.68,1404.53,1298.15,0.89,-329.51,34.53,196.58,-99.56,-197.96,2026-08-30 08:43:55.856423
612450423113859,2025-09-26 23:45:00,2025-09-27 01:45:00,DK1,2154.5,2340.46,1244.78,1095.68,0.74,-257.1,37.81,257.26,-110.73,-72.759995,2026-08-30 08:43:55.856423
414885527808663,2025-09-26 23:00:00,2025-09-27 01:00:00,DK1,2224.82,2465.8599,1280.67,1185.19,0.66,-146.02,46.41,194.72,-185.26,-90.15,2026-08-30 08:43:55.856423
10093810617887,2025-09-26 20:45:00,2025-09-26 22:45:00,DK1,2381.82,2606.8098,1353.87,1252.94,0.0,-203.57,56.81,328.04,-297.39,-116.11001,2026-08-30 08:43:55.856423
621725620346077,2025-09-26 17:45:00,2025-09-26 19:45:00,DK1,2685.28,2701.3298,1364.08,1337.25,0.0,-186.24,18.58,422.51,-340.81,-85.95999,2026-08-30 08:43:55.856423
978260963462229,2025-09-26 02:15:00,2025-09-26 04:15:00,DK1,2304.56,1756.39,1006.92,749.47,0.0,-102.63,-62.02,255.79,-62.59,28.549995,2026-08-30 08:43:55.856423
672376447479677,2025-09-25 21:30:00,2025-09-25 23:30:00,DK1,2400.23,2078.01,961.17,1116.84,0.01,94.91,87.79,149.81,-320.95,11.559991,2026-08-30 08:43:55.856423
192032833545438,2025-09-25 12:30:00,2025-09-25 14:30:00,DK1,3034.4,752.58,236.44,516.14,1929.72,264.9,-20.13,40.52,-262.42,22.869982,2026-08-30 08:43:55.856423
591645221751202,2025-09-25 10:45:00,2025-09-25 12:45:00,DK1,3091.39,512.05,241.11,270.94,1870.25,288.56,-64.84,144.47,-262.42,105.76999,2026-08-30 08:43:55.856423
731514362165707,2025-09-25 08:45:00,2025-09-25 10:45:00,DK1,3034.07,402.71,231.68,171.03,1779.74,233.56,-16.09,187.48,-313.07,91.87999,2026-08-30 08:43:55.856423
445346586565372,2025-09-25 07:45:00,2025-09-25 09:45:00,DK1,3000.61,432.45,267.47,164.98,1308.23,240.26,-18.4,236.59,-284.47,173.98,2026-08-30 08:43:55.856423
171261355469562,2025-09-25 03:30:00,2025-09-25 05:30:00,DK1,2332.71,645.79,293.07,352.72,0.0,264.79,-39.02,368.78,-249.79,344.76,2026-08-30 08:43:55.856423
324237512107183,2025-09-24 05:15:00,2025-09-24 07:15:00,DK1,,249.95,62.62,187.33,11.92,,,,,0.0,2026-08-30 08:43:55.856423
565365771591687,2025-09-24 04:00:00,2025-09-24 06:00:00,DK1,,215.37999,34.26,181.12,0.5,-80.22,-137.3,425.66,288.33,496.47,2026-08-30 08:43:55.856423
40485050141230,2025-09-24 00:15:00,2025-09-24 02:15:00,DK1,2394.99,0.0,,,,,,,,0.0,2026-08-30 08:43:55.856423
266154813793659,2025-09-23 23:00:00,2025-09-24 01:00:00,DK1,2459.35,346.44,93.52,252.92,0.01,196.11,-138.47,464.36,-40.39,481.61,2026-08-30 08:43:55.856423
114354199326304,2025-09-23 18:00:00,2025-09-23 20:00:00,DK1,2819.27,528.92,214.64,314.28,3.22,400.7,-36.66,380.4,-262.12,482.32,2026-08-30 08:43:55.856423
161932069702569,2025-09-23 16:45:00,2025-09-23 18:45:00,DK1,2860.87,422.63,197.41,225.22,79.78,276.53,-75.4,432.35,-117.3,516.18,2026-08-30 08:43:55.856423
145988463198304,2025-09-23 10:45:00,2025-09-23 12:45:00,DK1,3308.58,358.11002,193.4,164.71,2537.01,-160.51,-134.37,503.82,-213.33,-4.389985,2026-08-30 08:43:55.856423
778774015864866,2025-09-23 10:00:00,2025-09-23 12:00:00,DK1,3347.47,458.16998,250.5,207.67,2397.24,-133.4,-127.09,452.38,-176.52,15.370011,2026-08-30 08:43:55.856423
459096904148441,2025-09-23 06:00:00,2025-09-23 08:00:00,DK1,3049.64,964.47,621.29,343.18,271.27,,,,,0.0,2026-08-30 08:43:55.856423
427235291792280,2025-09-23 03:45:00,2025-09-23 05:45:00,DK1,2372.26,1385.78,887.05,498.73,6.55,,,,,0.0,2026-08-30 08:43:55.856423
860280241371882,2025-09-22 20:15:00,2025-09-22 22:15:00,DK1,2530.56,2105.44,1219.01,886.43,4.66,,,,,0.0,2026-08-30 08:43:55.856423
692220715497583,2025-09-22 15:45:00,2025-09-22 17:45:00,DK1,,0.0,,,,,,,,0.0,2026-08-30 08:43:55.856423
691307577870567,2025-09-22 13:30:00,2025-09-22 15:30:00,DK1,,2796.15,1016.45,1779.7,1262.72,,,,,0.0,2026-08-30 08:43:55.856423
851448963227704,2025-09-22 13:15:00,2025-09-22 15:15:00,DK1,,0.0,,,,,,,,0.0,2026-08-30 08:43:55.856423
913473267629403,2025-09-22 06:15:00,2025-09-22 08:15:00,DK1,3059.97,2872.6702,1229.17,1643.5,320.08,-344.55,-14.36,493.71,-262.3,-127.499985,2026-08-30 08:43:55.856423
912322095767045,2025-09-22 04:30:00,2025-09-22 06:30:00,DK1,2669.04,3130.51,1375.8,1754.71,6.59,-341.57,9.55,468.61,-262.3,-125.71001,2026-08-30 08:43:55.856423
448304301734421,2025-09-21 22:45:00,2025-09-22 00:45:00,DK1,2440.36,3313.9102,1271.14,2042.77,5.04,-235.25,12.57,271.15,-262.3,-213.82999,2026-08-30 08:43:55.856423
212887078764609,2025-09-21 12:45:00,2025-09-21 14:45:00,DK1,2687.26,1874.3301,92.56,1781.77,538.46,131.02,27.1,-22.34,-227.01,-91.22999,2026-08-30 08:43:55.856423
399527834631993,2025-09-20 13:30:00,2025-09-20 15:30:00,DK1,2509.08,1941.94,226.46,1715.48,812.89,256.74,63.92,-108.16,-262.06,-49.560013,2026-08-30 08:43:55.856423
299200169455470,2025-09-20 10:30:00,2025-09-20 12:30:00,DK1,2713.5,1183.14,187.77,995.37,1445.65,480.18,1.5,-186.23,-262.06,33.39,2026-08-30 08:43:55.856423
384219188937229,2025-09-20 08:00:00,2025-09-20 10:00:00,DK1,2510.04,1054.71,630.38,424.33,603.04,396.85,157.23,-123.81,-262.06,168.21,2026-08-30 08:43:55.856423
9119218198110,2025-09-20 01:30:00,2025-09-20 03:30:00,DK1,1984.14,1674.58,787.87,886.71,0.0,187.82,-82.58,234.09,-262.32,77.009995,2026-08-30 08:43:55.856423
931903538164060,2025-09-19 20:30:00,2025-09-19 22:30:00,DK1,2292.81,2310.27,1010.7,1299.57,3.45,-198.33,-109.67,511.77,-262.05,-58.28,2026-08-30 08:43:55.856423
66375416302315,2025-09-19 15:00:00,2025-09-19 17:00:00,DK1,2844.33,2975.71,1237.57,1738.14,396.41,-298.95,-53.01,435.95,-262.3,-178.30998,2026-08-30 08:43:55.856423
298795692891787,2025-09-19 14:15:00,2025-09-19 16:15:00,DK1,2830.52,2997.29,1086.55,1910.74,553.24,-348.26,14.82,374.88,-262.3,-220.86,2026-08-30 08:43:55.856423
536682008644578,2025-09-19 10:30:00,2025-09-19 12:30:00,DK1,3158.87,1822.2101,419.05,1403.16,705.63,547.5,-17.33,-43.47,-262.3,224.40001,2026-08-30 08:43:55.856423
484426659144119,2025-09-19 09:15:00,2025-09-19 11:15:00,DK1,3137.2,2478.09,1000.64,1477.45,918.71,75.97,48.79,72.6,-262.3,-64.93999,2026-08-30 08:43:55.856423
111033273240924,2025-09-19 06:15:00,2025-09-19 08:15:00,DK1,2940.84,2303.8699,1130.26,1173.61,169.75,-419.29,-61.59,498.48,65.59,83.189995,2026-08-30 08:43:55.856423
484717313494462,2025-09-19 02:15:00,2025-09-19 04:15:00,DK1,2213.07,2278.34,1007.47,1270.87,0.0,-184.75,-60.37,390.85,-142.62,3.110012,2026-08-30 08:43:55.856423
416544904986154,2025-09-18 18:45:00,2025-09-18 20:45:00,DK1,2954.05,2804.99,675.07,2129.92,7.97,159.27,-95.6,477.77,-381.87,159.57,2026-08-30 08:43:55.856423
366648348129595,2025-09-18 17:45:00,2025-09-18 19:45:00,DK1,3023.22,3550.1199,1179.14,2370.98,8.11,100.98,-152.46,455.91,-381.87,22.560005,2026-08-30 08:43:55.856423
667815684210909,2025-09-18 16:00:00,2025-09-18 18:00:00,DK1,3184.44,4015.4001,1270.05,2745.35,321.8,-46.39,-141.0,331.11,-381.87,-238.15001,2026-08-30 08:43:55.856423
211274816116651,2025-09-18 11:45:00,2025-09-18 13:45:00,DK1,3421.07,3033.4202,420.83,2612.59,1304.53,79.2,34.18,-9.57,-262.37,-158.56,2026-08-30 08:43:55.856423
352583414517213,2025-09-18 09:15:00,2025-09-18 11:15:00,DK1,3371.3,3730.37,1240.75,2489.62,1297.96,88.71,-96.49,-57.42,-319.75,-384.95,2026-08-30 08:43:55.856423
119886387803726,2025-09-17 14:15:00,2025-09-17 16:15:00,DK1,3221.52,3396.6199,1035.16,2361.46,1009.08,21.06,31.83,64.54,-381.76,-264.33002,2026-08-30 08:43:55.856423
272252810605818,2025-09-17 10:30:00,2025-09-17 12:30:00,DK1,3377.18,4271.61,1307.92,2963.69,1426.73,-26.12,-82.79,-184.38,-262.53,-555.82,2026-08-30 08:43:55.856423
938526434253562,2025-09-17 09:45:00,2025-09-17 11:45:00,DK1,3473.38,4076.8198,1333.84,2742.98,1426.43,32.12,-109.88,-192.53,-262.53,-532.82,2026-08-30 08:43:55.856423
716605983136473,2025-09-17 04:00:00,2025-09-17 06:00:00,DK1,2875.31,3020.5698,664.4,2356.17,7.98,157.38,73.98,197.4,-381.9,46.86001,2026-08-30 08:43:55.856423
212784242972123,2025-09-17 02:30:00,2025-09-17 04:30:00,DK1,2506.11,3493.93,1282.04,2211.89,0.0,-117.91,121.21,134.17,-376.47,-239.00002,2026-08-30 08:43:55.856423
816968055806052,2025-09-16 22:45:00,2025-09-17 00:45:00,DK1,2730.71,3474.6301,1088.85,2385.78,0.0,10.61,97.01,224.17,-381.9,-50.109993,2026-08-30 08:43:55.856423
877495664912099,2025-09-16 20:00:00,2025-09-16 22:00:00,DK1,2948.11,4155.06,1421.52,2733.54,0.02,-49.14,66.62,70.97,-381.9,-293.44998,2026-08-30 08:43:55.856423
106874496519618,2025-09-16 15:15:00,2025-09-16 17:15:00,DK1,3460.56,3785.19,968.98,2816.21,515.54,359.93,-22.14,-296.36,-262.12,-220.68999,2026-08-30 08:43:55.856423
370950369513095,2025-09-16 13:30:00,2025-09-16 15:30:00,DK1,3295.77,3010.2,305.86,2704.34,1011.33,566.16,-66.03,-391.95,-245.21,-137.03004,2026-08-30 08:43:55.856423
566207832484161,2025-09-16 13:00:00,2025-09-16 15:00:00,DK1,3460.82,3132.07,335.08,2796.99,1080.86,502.29,-67.85,-392.36,-243.53,-201.44997,2026-08-30 08:43:55.856423
133982286472207,2025-09-16 08:15:00,2025-09-16 10:15:00,DK1,3317.74,2957.27,860.0,2097.27,933.06,653.39,-84.79,-435.52,-262.28,-129.19997,2026-08-30 08:43:55.856423
306657961534440,2025-09-16 04:45:00,2025-09-16 06:45:00,DK1,2811.22,2459.32,1061.29,1398.03,4.27,343.11,58.47,-310.94,-104.88,-14.240013,2026-08-30 08:43:55.856423
565476911770552,2025-09-15 23:30:00,2025-09-16 01:30:00,DK1,2473.33,1515.0,218.38,1296.62,0.53,665.87,45.36,-330.04,-71.42,309.77,2026-08-30 08:43:55.856423
691697144360351,2025-09-15 20:15:00,2025-09-15 22:15:00,DK1,2804.81,3594.75,1384.68,2210.07,0.9,172.0,133.72,-253.19,-262.55,-210.01999,2026-08-30 08:43:55.856423
718241097565030,2025-09-15 19:30:00,2025-09-15 21:30:00,DK1,2927.02,3516.92,1407.54,2109.38,1.23,282.58,141.97,-336.9,-262.55,-174.9,2026-08-30 08:43:55.856423
54834486733639,2025-09-15 15:30:00,2025-09-15 17:30:00,DK1,3357.39,3490.2998,1021.17,2469.13,398.78,385.32,14.07,-314.66,-223.78,-139.05,2026-08-30 08:43:55.856423
521919141534759,2025-09-15 09:15:00,2025-09-15 11:15:00,DK1,3575.95,2716.09,420.64,2295.45,605.89,653.05,-102.73,-266.44,-249.2,34.679985,2026-08-30 08:43:55.856423
571610196415414,2025-09-15 07:00:00,2025-09-15 09:00:00,DK1,3456.32,3576.98,1187.21,2389.77,189.07,499.31,-48.16,-270.9,-240.0,-59.749996,2026-08-30 08:43:55.856423
208215391799174,2025-09-15 06:15:00,2025-09-15 08:15:00,DK1,3519.57,4061.01,1396.53,2664.48,69.39,225.04,-142.19,-228.79,57.96,-87.98,2026-08-30 08:43:55.856423
755478606317139,2025-09-15 05:00:00,2025-09-15 07:00:00,DK1,3043.29,3381.49,1128.2,2253.29,2.59,189.41,-143.82,-160.24,59.54,-55.11001,2026-08-30 08:43:55.856423
866728537055364,2025-09-15 04:15:00,2025-09-15 06:15:00,DK1,2815.11,2382.45,588.95,1793.5,0.0,148.9,-71.15,-117.13,209.63,170.25,2026-08-30 08:43:55.856423
235267250034159,2025-09-14 19:15:00,2025-09-14 21:15:00,DK1,2285.18,802.00995,426.71,375.3,0.0,-294.02,-17.45,361.04,288.51,338.08002,2026-08-30 08:43:55.856423
926835198560205,2025-09-14 18:30:00,2025-09-14 20:30:00,DK1,2413.81,633.33997,356.59,276.75,0.0,-267.86,-16.72,431.14,288.51,435.07004,2026-08-30 08:43:55.856423
650469304320080,2025-09-14 14:45:00,2025-09-14 16:45:00,DK1,2549.67,572.47,242.82,329.65,1035.46,-119.72,-63.85,303.45,161.39,281.27002,2026-08-30 08:43:55.856423
950770842306669,2025-09-14 08:30:00,2025-09-14 10:30:00,DK1,2377.24,333.16,130.15,203.01,1405.56,140.87,-21.12,233.01,-262.18,90.579994,2026-08-30 08:43:55.856423
598641425551353,2025-09-13 23:45:00,2025-09-14 01:45:00,DK1,2019.78,1600.17,784.97,815.2,4.52,-196.9,-53.57,397.31,-89.87,56.97,2026-08-30 08:43:55.856423
664633120193949,2025-09-13 19:30:00,2025-09-13 21:30:00,DK1,2223.34,1631.3999,794.67,836.73,1.76,-82.37,-11.06,449.44,-255.69,100.32,2026-08-30 08:43:55.856423
336775415216100,2025-09-13 19:15:00,2025-09-13 21:15:00,DK1,2216.15,1564.44,788.9,775.54,1.42,-117.26,-21.51,501.48,-255.69,107.020004,2026-08-30 08:43:55.856423
159042886498934,2025-09-13 17:45:00,2025-09-13 19:45:00,DK1,2262.38,1537.0,736.98,800.02,2.57,-227.65,-39.39,455.41,-91.63,96.74001,2026-08-30 08:43:55.856423
205787191011804,2025-09-13 15:45:00,2025-09-13 17:45:00,DK1,2571.01,1996.2201,1113.76,882.46,442.28,-205.91,-81.5,434.78,-85.48,61.88999,2026-08-30 08:43:55.856423
524215275426035,2025-09-13 14:30:00,2025-09-13 16:30:00,DK1,2625.29,2237.09,1148.96,1088.13,570.68,46.34,-112.49,118.75,-102.63,-50.029995,2026-08-30 08:43:55.856423
917572061808752,2025-09-13 11:30:00,2025-09-13 13:30:00,DK1,2657.67,1601.22,199.75,1401.47,822.14,379.06,0.0,-17.77,-191.91,169.37999,2026-08-30 08:43:55.856423
725720780070090,2025-09-13 09:45:00,2025-09-13 11:45:00,DK1,2916.78,1916.81,455.18,1461.63,998.93,384.39,-17.19,-78.35,-97.94,190.91002,2026-08-30 08:43:55.856423
